Room,Start_date,End_date,Cost,Is_cancelled,Number_of_nights,Breakfast,Dinner
104,2024-05-22,2024-06-01,1000,False,10,True,True
210,2024-05-16,2024-05-28,1788,False,12,True,False
301,2022-08-28,2022-09-04,2121,False,7,False,False
305,2017-07-14,2017-07-28,4858,False,14,True,True
205,2023-03-08,2023-03-12,564,False,4,True,False
303,2021-11-02,2021-11-07,1570,False,5,False,False
304,2017-01-17,2017-01-18,350,False,1,False,False
207,2021-12-15,2021-12-21,900,True,6,False,False
102,2023-10-26,2023-10-31,450,False,5,True,True
210,2018-05-21,2018-06-03,1911,False,13,True,True
101,2015-03-25,2015-04-08,1484,False,14,False,False
201,2023-07-07,2023-07-15,1192,False,8,True,True
302,2022-12-06,2022-12-11,1595,False,5,False,False
109,2018-03-04,2018-03-12,808,False,8,True,True
107,2022-12-13,2022-12-19,588,False,6,False,False
104,2022-07-07,2022-07-09,182,False,2,False,False
305,2016-04-19,2016-04-27,2648,False,8,True,True
304,2016-07-22,2016-08-01,3320,False,10,True,True
201,2017-02-04,2017-02-06,294,False,2,True,True
204,2020-06-30,2020-07-04,580,False,4,True,True
103,2024-03-12,2024-03-19,651,False,7,False,True
108,2017-12-20,2017-12-30,910,False,10,True,True
303,2023-05-17,2023-05-23,1914,False,6,False,False
205,2019-08-29,2019-09-12,2044,False,14,True,True
210,2018-06-25,2018-07-06,1573,False,11,True,True
101,2024-01-28,2024-02-11,1288,False,14,True,True
210,2020-08-05,2020-08-12,1001,False,7,False,False
107,2025-01-20,2025-01-21,104,False,1,True,True
204,2015-06-04,2015-06-06,288,False,2,False,False
201,2023-12-04,2023-12-05,145,False,1,True,False
110,2016-12-25,2017-01-01,728,True,7,False,False
204,2016-03-05,2016-03-12,1001,False,7,True,False
204,2022-07-15,2022-07-27,1764,False,12,False,False
301,2024-03-16,2024-03-20,1312,False,4,True,True
108,2018-11-10,2018-11-19,819,False,9,True,True
301,2019-06-18,2019-07-01,4329,False,13,True,False
106,2017-03-24,2017-04-04,1122,False,11,True,True
304,2023-03-28,2023-04-10,4238,False,13,True,True
210,2020-06-12,2020-06-14,294,False,2,False,True
109,2024-11-07,2024-11-11,420,False,4,False,False
102,2017-07-12,2017-07-22,940,False,10,True,True
107,2015-04-07,2015-04-08,94,False,1,False,False
202,2017-10-28,2017-10-30,280,True,2,True,True
210,2023-10-28,2023-10-29,142,False,1,False,False
202,2017-04-17,2017-04-27,1410,False,10,True,True
304,2019-12-28,2020-01-09,4200,False,12,True,True
302,2020-11-14,2020-11-21,2345,False,7,True,True
210,2022-02-25,2022-02-28,444,False,3,False,False
303,2024-02-03,2024-02-04,308,False,1,False,False
107,2022-10-13,2022-10-16,279,False,3,True,True
207,2022-11-01,2022-11-05,580,False,4,False,False
206,2015-11-04,2015-11-14,1440,False,10,True,True
209,2019-07-20,2019-08-02,1820,False,13,False,False
203,2022-06-06,2022-06-18,1788,False,12,True,False
301,2017-01-21,2017-01-24,1047,False,3,False,False
107,2022-05-17,2022-05-19,186,False,2,False,False
104,2015-05-24,2015-06-03,900,False,10,True,True
202,2022-06-27,2022-07-10,1898,False,13,False,False
303,2019-04-13,2019-04-17,1212,False,4,True,True
110,2015-11-28,2015-12-04,588,False,6,True,True
102,2020-10-18,2020-10-22,436,False,4,True,True
208,2015-12-17,2015-12-29,1740,False,12,True,True
201,2020-07-27,2020-07-28,147,False,1,False,False
102,2024-02-28,2024-03-06,735,False,7,True,True
106,2016-05-25,2016-05-30,495,True,5,True,True
110,2023-03-27,2023-04-08,1224,False,12,True,True
210,2018-11-15,2018-11-28,1898,False,13,True,True
201,2023-11-16,2023-11-23,1036,False,7,True,True
107,2024-05-11,2024-05-25,1540,False,14,True,True
105,2016-12-21,2017-01-02,1200,False,12,False,False
205,2017-11-17,2017-11-20,438,False,3,False,False
302,2025-01-05,2025-01-11,1872,False,6,False,False
104,2016-05-17,2016-05-18,102,False,1,True,True
106,2016-12-17,2016-12-29,1212,False,12,True,True
101,2019-08-19,2019-08-30,1034,False,11,False,False
205,2020-05-13,2020-05-22,1269,False,9,True,True
303,2021-11-21,2021-11-30,2790,True,9,True,False
201,2019-06-07,2019-06-18,1562,False,11,True,True
207,2021-10-17,2021-10-28,1562,False,11,False,False
103,2019-12-24,2019-12-27,279,False,3,False,False
303,2017-06-05,2017-06-19,4844,False,14,True,True
208,2016-08-16,2016-08-25,1350,False,9,True,True
203,2016-05-20,2016-05-27,1029,False,7,False,True
305,2023-06-09,2023-06-10,346,False,1,False,False
303,2020-06-11,2020-06-12,328,False,1,True,True
202,2021-03-13,2021-03-25,1716,False,12,True,True
202,2019-02-13,2019-02-17,596,False,4,False,True
108,2022-05-15,2022-05-18,318,False,3,False,False
305,2020-07-31,2020-08-14,4242,False,14,True,True
209,2020-01-24,2020-02-01,1136,False,8,True,False
201,2018-05-30,2018-06-04,700,False,5,True,False
101,2024-11-11,2024-11-13,220,False,2,False,False
305,2024-05-04,2024-05-17,4511,False,13,True,False
106,2023-03-08,2023-03-21,1261,False,13,True,True
110,2015-03-02,2015-03-13,1133,False,11,True,True
208,2021-04-25,2021-05-03,1184,False,8,True,True
209,2021-07-31,2021-08-02,294,False,2,True,True
202,2017-03-26,2017-03-30,580,False,4,True,True
210,2024-12-22,2024-12-25,435,False,3,False,False
106,2018-12-21,2018-12-25,420,False,4,False,False
108,2016-09-26,2016-10-06,950,False,10,True,True
301,2016-04-03,2016-04-10,2247,False,7,False,False
210,2021-06-17,2021-06-28,1573,False,11,False,False
204,2015-07-27,2015-08-07,1584,False,11,True,True
207,2015-12-28,2015-12-29,149,False,1,True,True
109,2015-06-30,2015-07-02,188,False,2,False,False
107,2024-03-06,2024-03-09,297,False,3,False,True
301,2019-01-15,2019-01-20,1745,False,5,False,False
204,2015-11-15,2015-11-24,1350,False,9,True,False
210,2023-10-22,2023-10-24,290,False,2,True,True
303,2019-02-12,2019-02-15,915,False,3,False,False
208,2022-05-24,2022-05-27,444,False,3,False,False
102,2024-01-31,2024-02-09,837,False,9,True,False
205,2020-05-30,2020-06-03,580,False,4,True,True
102,2017-10-21,2017-10-23,196,False,2,False,False
110,2020-09-14,2020-09-23,927,False,9,True,True
101,2019-06-22,2019-06-24,184,False,2,True,True
302,2018-06-05,2018-06-19,4536,False,14,True,True
208,2019-10-02,2019-10-05,435,False,3,False,True
108,2021-06-21,2021-06-24,327,False,3,False,False
210,2020-02-08,2020-02-10,282,False,2,True,True
104,2015-06-27,2015-07-03,588,False,6,False,False
302,2020-10-25,2020-11-01,2149,False,7,False,False
202,2018-04-25,2018-05-05,1420,False,10,False,False
203,2023-06-11,2023-06-20,1350,False,9,True,False
202,2021-12-26,2021-12-28,294,False,2,False,False
301,2018-02-05,2018-02-12,2401,False,7,False,False
106,2022-02-19,2022-02-21,208,False,2,False,False
110,2020-05-26,2020-05-29,294,False,3,False,False
109,2020-05-31,2020-06-10,1040,False,10,True,False
101,2020-11-08,2020-11-13,520,False,5,False,False
103,2017-12-21,2017-12-28,693,False,7,False,True
205,2022-05-18,2022-06-01,2044,False,14,True,False
201,2023-12-11,2023-12-22,1540,False,11,True,True
110,2024-07-02,2024-07-10,752,False,8,True,True
206,2024-12-16,2024-12-28,1728,False,12,True,True
303,2020-04-25,2020-05-04,2772,False,9,True,True
105,2018-12-16,2018-12-20,416,False,4,True,True
106,2024-12-27,2025-01-10,1526,False,14,False,False
204,2018-11-17,2018-12-01,2044,False,14,True,True
210,2019-04-29,2019-05-03,588,False,4,False,False
208,2017-03-07,2017-03-10,429,False,3,False,False
105,2019-01-22,2019-01-30,880,False,8,True,True
104,2018-12-11,2018-12-17,546,False,6,False,False
105,2023-12-13,2023-12-23,920,False,10,True,True
209,2019-04-07,2019-04-15,1136,False,8,False,False
107,2022-06-20,2022-06-22,194,False,2,False,False
104,2019-05-19,2019-05-22,300,False,3,False,True
105,2015-12-20,2015-12-29,954,True,9,True,True
304,2018-11-21,2018-11-30,2799,False,9,True,False
201,2023-07-15,2023-07-16,146,False,1,False,False
105,2022-11-20,2022-11-25,545,False,5,False,False
204,2021-05-21,2021-05-22,147,False,1,False,False
209,2018-03-30,2018-04-11,1704,False,12,True,True
201,2024-01-10,2024-01-24,2044,False,14,True,True
102,2021-07-07,2021-07-09,210,False,2,False,False
206,2017-12-21,2017-12-25,588,False,4,True,True
104,2021-09-19,2021-09-27,760,False,8,False,False
107,2020-02-22,2020-02-24,208,False,2,False,False
108,2024-02-05,2024-02-11,612,False,6,False,False
207,2015-11-20,2015-11-24,576,False,4,False,False
204,2018-07-09,2018-07-18,1314,False,9,True,False
106,2019-09-15,2019-09-22,679,False,7,True,True
208,2017-07-07,2017-07-17,1440,False,10,True,True
107,2016-11-11,2016-11-17,630,False,6,True,True
207,2017-10-24,2017-10-27,432,False,3,False,False
101,2015-07-14,2015-07-28,1330,False,14,False,False
108,2020-03-07,2020-03-21,1414,False,14,False,True
204,2022-12-31,2023-01-04,568,False,4,True,True
102,2020-11-12,2020-11-21,945,False,9,True,True
302,2015-12-12,2015-12-22,3120,False,10,True,True
108,2024-07-25,2024-08-06,1284,True,12,True,True
303,2021-07-05,2021-07-18,4550,False,13,True,True
304,2020-11-29,2020-12-10,3663,False,11,True,False
303,2021-08-07,2021-08-15,2424,False,8,True,True
204,2019-02-13,2019-02-27,2002,False,14,True,True
205,2015-12-30,2016-01-08,1314,False,9,False,False
202,2021-05-07,2021-05-17,1480,False,10,True,True
104,2021-07-14,2021-07-28,1330,False,14,True,True
301,2019-05-16,2019-05-24,2608,False,8,False,False
207,2020-11-16,2020-11-27,1573,False,11,True,True
304,2019-12-11,2019-12-18,2205,False,7,False,False
202,2023-07-05,2023-07-19,2016,False,14,True,True
205,2015-06-14,2015-06-22,1200,False,8,True,True
104,2020-11-23,2020-11-25,208,False,2,False,True
102,2019-11-03,2019-11-04,105,False,1,True,True
110,2023-03-02,2023-03-07,500,False,5,False,True
206,2017-05-16,2017-05-21,705,False,5,False,False
102,2019-12-29,2020-01-01,321,False,3,False,False
201,2022-04-16,2022-04-30,2002,False,14,False,False
110,2020-05-06,2020-05-09,285,False,3,False,False
110,2024-06-22,2024-06-25,315,True,3,False,False
103,2021-12-23,2021-12-25,192,False,2,False,True
301,2023-10-04,2023-10-15,3322,False,11,True,False
105,2015-05-06,2015-05-08,204,False,2,True,True
207,2023-06-29,2023-07-01,292,False,2,False,False
103,2015-12-26,2016-01-09,1260,True,14,True,True
301,2020-12-30,2021-01-02,996,False,3,False,False
107,2015-06-29,2015-07-05,630,False,6,False,False
203,2022-04-06,2022-04-11,710,False,5,False,False
107,2015-10-23,2015-11-03,1133,False,11,True,False
101,2018-12-18,2018-12-23,505,False,5,True,False
108,2020-11-19,2020-11-24,540,False,5,False,False
202,2023-06-04,2023-06-08,572,False,4,True,True
207,2016-05-09,2016-05-16,1043,False,7,True,True
209,2017-05-02,2017-05-10,1120,False,8,True,True
305,2016-10-24,2016-11-01,2776,False,8,True,True
305,2023-06-24,2023-07-05,3718,False,11,True,True
208,2019-11-03,2019-11-08,710,False,5,False,False
105,2019-05-17,2019-05-29,1224,False,12,True,True
209,2018-07-28,2018-08-05,1144,False,8,False,False
109,2020-07-02,2020-07-10,872,False,8,True,True
109,2019-10-04,2019-10-08,364,False,4,True,True
209,2022-05-14,2022-05-25,1650,False,11,False,False
209,2019-01-26,2019-02-02,1050,False,7,False,False
105,2022-07-21,2022-07-24,321,False,3,False,False
105,2024-07-01,2024-07-06,450,False,5,False,False
107,2016-07-29,2016-08-09,1210,False,11,True,True
101,2020-09-05,2020-09-06,109,False,1,True,True
106,2021-04-27,2021-05-07,1030,False,10,True,True
302,2023-01-03,2023-01-06,981,False,3,False,False
204,2020-06-14,2020-06-28,2058,False,14,True,False
305,2016-05-08,2016-05-21,4277,False,13,False,False
107,2024-11-21,2024-12-05,1400,False,14,True,True
201,2020-10-14,2020-10-16,292,False,2,False,False
104,2020-08-16,2020-08-22,582,False,6,False,False
304,2020-05-22,2020-06-05,4298,False,14,True,True
104,2018-06-07,2018-06-09,186,False,2,False,False
303,2015-12-15,2015-12-19,1380,False,4,False,False
208,2019-09-24,2019-09-25,150,False,1,False,False
303,2016-03-12,2016-03-21,2889,False,9,False,True
106,2016-11-03,2016-11-13,1030,False,10,True,True
103,2018-01-03,2018-01-08,470,False,5,True,True
106,2023-04-23,2023-04-25,216,True,2,False,False
106,2015-06-14,2015-06-26,1320,False,12,False,True
201,2015-08-31,2015-09-06,876,False,6,False,False
105,2019-10-02,2019-10-05,330,False,3,False,False
201,2021-11-17,2021-11-22,735,False,5,True,True
208,2023-12-10,2023-12-22,1704,False,12,False,False
305,2018-06-11,2018-06-19,2760,False,8,True,False
101,2017-07-14,2017-07-19,510,False,5,True,True
305,2023-11-04,2023-11-09,1570,False,5,False,True
103,2018-07-17,2018-07-30,1417,True,13,False,False
302,2022-07-05,2022-07-09,1284,False,4,False,False
102,2019-07-17,2019-07-30,1170,False,13,False,False
203,2017-10-30,2017-11-08,1269,False,9,False,False
207,2018-01-27,2018-02-08,1704,False,12,False,True
109,2023-02-20,2023-02-22,212,False,2,False,False
208,2025-01-27,2025-02-09,1859,False,13,False,True
105,2022-10-01,2022-10-08,721,False,7,True,True
305,2016-08-16,2016-08-20,1308,False,4,False,False
101,2021-02-08,2021-02-22,1414,False,14,True,True
305,2023-12-13,2023-12-17,1396,False,4,False,False
302,2021-06-05,2021-06-13,2720,False,8,False,True
203,2021-07-21,2021-07-29,1192,False,8,True,True
204,2022-06-28,2022-07-02,568,False,4,False,False
103,2023-05-23,2023-06-05,1235,False,13,True,False
301,2024-06-05,2024-06-16,3707,True,11,False,True
104,2015-10-11,2015-10-14,288,False,3,True,True
105,2016-10-03,2016-10-04,101,False,1,False,False
101,2021-04-28,2021-05-08,1070,False,10,False,False
305,2024-06-05,2024-06-16,3388,False,11,True,False
201,2019-02-22,2019-03-02,1120,False,8,True,True
204,2024-10-23,2024-10-25,294,False,2,False,False
205,2024-09-13,2024-09-14,145,False,1,True,False
202,2021-05-01,2021-05-02,147,False,1,False,False
201,2021-05-16,2021-05-19,447,False,3,False,False
202,2018-04-16,2018-04-24,1200,False,8,True,True
207,2020-06-11,2020-06-25,1974,False,14,True,False
206,2021-11-08,2021-11-18,1470,False,10,True,False
101,2023-11-28,2023-12-02,360,False,4,True,True
208,2017-02-25,2017-02-26,147,False,1,False,False
301,2017-12-28,2018-01-02,1670,False,5,False,False
105,2022-03-21,2022-04-04,1260,False,14,True,True
301,2024-08-19,2024-08-28,3132,False,9,True,False
209,2020-03-13,2020-03-23,1400,False,10,False,False
207,2015-08-18,2015-08-29,1650,False,11,True,False
210,2016-02-23,2016-03-07,1898,True,13,True,True
301,2015-07-25,2015-08-04,3500,False,10,True,False
201,2017-09-04,2017-09-05,149,False,1,True,True
205,2016-04-02,2016-04-14,1764,False,12,True,True
204,2018-08-10,2018-08-19,1314,False,9,False,False
208,2020-08-14,2020-08-21,1036,False,7,True,True
304,2016-08-06,2016-08-15,2871,False,9,True,True
202,2024-09-08,2024-09-17,1287,False,9,True,True
109,2020-06-11,2020-06-12,105,False,1,False,False
107,2015-11-17,2015-11-29,1140,False,12,True,True
107,2017-02-16,2017-02-25,828,False,9,True,False
209,2019-12-19,2019-12-29,1400,False,10,True,False
304,2020-12-25,2021-01-03,2889,False,9,True,False
304,2020-07-19,2020-07-30,3652,False,11,False,False
201,2016-07-22,2016-08-04,1846,False,13,True,True
303,2016-12-03,2016-12-05,600,False,2,False,False
205,2022-12-19,2022-12-29,1440,False,10,True,True
204,2024-12-21,2024-12-25,560,False,4,True,True
304,2022-11-23,2022-11-30,2191,False,7,True,True
105,2017-10-03,2017-10-05,204,False,2,False,False
206,2022-09-21,2022-09-27,858,False,6,True,False
305,2016-01-05,2016-01-19,4326,False,14,True,True
207,2015-06-17,2015-07-01,2072,False,14,True,True
104,2023-02-12,2023-02-25,1352,False,13,True,True
109,2024-06-28,2024-07-11,1326,False,13,True,True
105,2020-12-06,2020-12-07,99,False,1,True,True
209,2015-10-04,2015-10-18,2100,False,14,True,True
207,2015-07-21,2015-07-24,429,False,3,False,False
208,2020-12-30,2021-01-01,284,False,2,False,False
302,2019-07-09,2019-07-21,3612,False,12,True,False
103,2021-07-10,2021-07-18,800,False,8,True,True
105,2019-05-30,2019-06-11,1212,False,12,True,False
205,2017-01-10,2017-01-19,1341,False,9,False,False
305,2015-08-26,2015-08-27,303,False,1,False,False
304,2019-06-18,2019-06-28,3170,False,10,False,False
102,2018-12-02,2018-12-03,102,False,1,True,True
207,2019-07-09,2019-07-18,1269,False,9,True,True
106,2015-05-26,2015-05-28,216,False,2,False,False
203,2023-06-27,2023-07-06,1350,False,9,True,True
302,2025-02-04,2025-02-18,4466,False,14,False,False
108,2021-04-11,2021-04-19,760,False,8,True,True
206,2021-06-25,2021-06-26,140,False,1,False,False
107,2016-03-29,2016-04-02,412,False,4,False,False
305,2023-07-13,2023-07-20,2240,False,7,True,True
203,2023-08-03,2023-08-15,1704,False,12,True,False
303,2022-06-16,2022-06-29,4147,False,13,True,True
303,2019-11-10,2019-11-17,2219,False,7,True,True
110,2024-05-28,2024-06-02,460,False,5,True,True
102,2018-08-26,2018-09-06,1012,False,11,True,True
103,2016-01-21,2016-02-01,1100,False,11,True,True
303,2017-04-25,2017-04-30,1550,False,5,True,True
301,2020-02-12,2020-02-15,999,False,3,False,False
104,2016-11-04,2016-11-07,327,False,3,False,False
304,2021-06-27,2021-07-02,1720,False,5,False,False
202,2022-07-28,2022-07-29,147,False,1,False,False
210,2022-11-16,2022-11-19,420,False,3,False,False
109,2021-03-17,2021-03-28,1166,False,11,True,True
102,2021-05-10,2021-05-12,200,False,2,False,False
206,2019-02-27,2019-03-07,1168,False,8,False,True
209,2018-12-14,2018-12-17,444,False,3,False,False
206,2020-01-29,2020-01-31,292,False,2,False,False
107,2021-05-05,2021-05-07,198,False,2,True,True
105,2017-01-14,2017-01-28,1288,False,14,True,False
301,2018-02-12,2018-02-15,1023,False,3,True,True
206,2016-05-25,2016-05-28,435,False,3,False,False
210,2019-07-16,2019-07-18,292,False,2,True,False
106,2019-07-21,2019-08-04,1428,False,14,True,True
208,2024-12-07,2024-12-20,1937,False,13,True,False
103,2019-07-01,2019-07-07,558,False,6,False,False
205,2017-08-31,2017-09-06,888,False,6,True,True
103,2018-06-29,2018-07-08,891,False,9,True,True
302,2024-12-05,2024-12-17,3624,False,12,True,True
101,2022-12-06,2022-12-13,693,False,7,True,True
202,2021-11-03,2021-11-04,145,True,1,False,False
105,2022-05-22,2022-05-27,530,True,5,False,False
305,2016-10-09,2016-10-17,2608,False,8,True,True
110,2021-11-26,2021-12-10,1428,False,14,True,True
107,2015-08-31,2015-09-09,981,False,9,True,True
210,2021-12-17,2021-12-23,858,False,6,False,True
201,2017-01-07,2017-01-09,296,False,2,True,True
105,2022-12-02,2022-12-03,103,False,1,False,False
305,2022-03-23,2022-03-29,1818,False,6,True,True
105,2023-06-08,2023-06-19,1155,False,11,True,True
202,2018-06-09,2018-06-18,1332,False,9,True,False
209,2016-11-06,2016-11-15,1287,True,9,False,False
303,2023-11-17,2023-11-24,2289,True,7,False,True
108,2016-12-04,2016-12-14,930,False,10,True,False
201,2024-08-23,2024-08-26,441,False,3,False,True
202,2017-09-04,2017-09-14,1400,False,10,False,False
204,2016-03-25,2016-04-05,1639,False,11,True,True
207,2017-07-18,2017-07-26,1136,False,8,False,True
105,2015-07-09,2015-07-11,208,False,2,False,False
104,2022-04-11,2022-04-13,194,False,2,False,False
201,2016-05-28,2016-06-01,584,False,4,True,True
102,2021-06-11,2021-06-15,412,False,4,False,True
301,2022-11-15,2022-11-20,1665,False,5,True,True
205,2019-07-12,2019-07-17,710,False,5,False,False
110,2018-07-31,2018-08-14,1484,False,14,True,False
304,2021-12-14,2021-12-21,2296,False,7,False,False
201,2016-04-01,2016-04-09,1200,False,8,False,False
109,2018-11-05,2018-11-10,510,False,5,False,False
209,2020-06-02,2020-06-06,572,False,4,True,True
102,2016-01-03,2016-01-12,873,False,9,True,False
206,2016-10-13,2016-10-22,1278,False,9,True,False
